Iteration,Scaler,Transformer,Metric,Seed,SI,DBI,Score
509,Standard,Spectral,manhattan,97774,0.4576182191715253,0.5504993524891986,0.182368542926926
511,MaxAbs,Spectral,cosine,92931,0.5366718211404818,0.12261775277682109,0.4753629447520713
515,MaxAbs,Isomap,correlation,20503,0.5483334729552607,0.30441226084543954,0.3961273425325409
517,MaxAbs,Spectral,correlation,61068,0.5329821053572483,0.412664301996094,0.3266499543592013
519,MaxAbs,Spectral,euclidean,2110,0.4809741793897495,0.38350253590352534,0.28922291143798684
521,Standard,MDS,correlation,69796,0.49155966548280833,0.276133513066602,0.35349290894950736
523,Robust,Spectral,cosine,44939,0.5749724997108671,0.08121008082342916,0.5343674592991525
524,Standard,MDS,cosine,44286,0.3859351952392524,0.4225779301592249,0.17464623015963995
525,Standard,Spectral,manhattan,81439,0.541638821918619,0.11210912426545015,0.4855842597858939
527,MinMax,MDS,manhattan,37881,0.25476087399449643,0.5367479725178779,-0.013613112264442506
528,Robust,Isomap,manhattan,37498,0.25791640088576245,0.6641099283494827,-0.07413856328897889
529,MinMax,Isomap,manhattan,26311,0.2815772504695674,0.5143788940608315,0.024387803439151645
532,MinMax,Isomap,manhattan,11494,0.24685374468104684,0.5429207636611174,-0.024606637149511862
533,Standard,MDS,manhattan,63955,0.24921000338485252,0.5451030685995913,-0.023341530914943148
534,Robust,MDS,correlation,83663,0.5947203769559003,0.22824065589731066,0.48060004900724496
535,Standard,Isomap,manhattan,92361,0.22699721893298386,0.5817302896210892,-0.06386792587756074
537,MinMax,Isomap,cosine,44777,0.3834159963583554,0.47265400655293094,0.1470889930818899
538,MaxAbs,MDS,euclidean,85441,0.29276656803032014,0.48304603705473453,0.05124354950295287
539,MaxAbs,MDS,euclidean,25356,0.2948936979593631,0.7060573033750736,-0.05813495372817368
543,Standard,MDS,euclidean,46359,0.2546131458881458,0.5496717228247917,-0.020222715524250034
544,Standard,Isomap,correlation,97401,0.5749081638231893,0.21574289510073,0.46703671627282434
546,MaxAbs,MDS,manhattan,65404,0.25407823908361954,0.6214766497723635,-0.05666008580256221
547,MinMax,MDS,correlation,44151,0.4258254909129804,0.31384028668473485,0.26890534757061296
548,Standard,Isomap,correlation,71917,0.5749081638231893,0.21574289510073,0.46703671627282434
550,Standard,MDS,manhattan,1885,0.24922954277813372,0.5439980194368917,-0.02276946694031215
552,Robust,Spectral,cosine,45979,0.6176599173940701,0.26347730561341404,0.48592126458736307
553,Robust,Spectral,cosine,35904,0.5392641901322058,0.31132246664633906,0.38360295680903633
554,MinMax,Isomap,correlation,10783,0.4392173162464052,0.29111800980404984,0.29365831134438025
555,MaxAbs,Spectral,correlation,61974,0.42752411506278576,0.1940307919107637,0.3305087191074039
556,MinMax,Spectral,cosine,55271,0.3809920577483039,0.2898182615791076,0.2360829269587501
557,Robust,Isomap,manhattan,11884,0.1991917404628887,0.6115877154370639,-0.10660211725564325
558,Standard,Isomap,manhattan,92251,0.25666488189065984,0.6579121355302809,-0.07229118587448063
559,Standard,Spectral,cosine,42321,0.37643644841621954,0.4639484429615341,0.1444622269354525
560,MaxAbs,Isomap,correlation,21433,0.5483334729552607,0.30441226084543954,0.3961273425325409
563,Standard,MDS,cosine,16203,0.3886335820121241,0.4206444265279831,0.17831136874813255
565,Robust,Spectral,euclidean,93217,0.5320753393545241,0.31908986687496343,0.3725304059170424
566,Robust,MDS,euclidean,33752,0.1598140327356962,0.8131119452800529,-0.24674193990433027
567,MinMax,MDS,manhattan,33344,0.25631599242782466,0.5356594218048801,-0.011513718474615409
568,Robust,Isomap,manhattan,83510,0.248825008454151,0.6789686671279321,-0.09065932510981506
569,MaxAbs,MDS,euclidean,56209,0.3037227162603573,0.5520782853200876,0.027683573600313482
570,MinMax,Isomap,manhattan,78195,0.24685374468104684,0.5429207636611174,-0.024606637149511862
574,MinMax,Spectral,manhattan,89588,0.4375014841732236,0.18816510062054434,0.3434189338629514
575,Standard,Isomap,correlation,30007,0.540429295456866,0.24351877054378043,0.4186699101849758
576,MinMax,Spectral,manhattan,36714,0.25873970907200866,0.6016257610652392,-0.04207317146061096
577,Standard,Spectral,manhattan,44906,0.2731227942220947,0.32627869849526325,0.10998344497446305
578,Robust,Spectral,cosine,1140,0.38359224114929646,0.45067163777960034,0.1582564222594963
579,MinMax,MDS,euclidean,74506,0.26298578917255955,0.5389156904227512,-0.006472056038816065
581,MaxAbs,MDS,cosine,64863,0.5819368266223147,0.24419922024910812,0.45983721649776066
582,Standard,Isomap,manhattan,25984,0.22699721893298386,0.5817302896210892,-0.06386792587756074
585,Standard,Isomap,manhattan,18447,0.22699721893298386,0.5817302896210892,-0.06386792587756074
587,MinMax,MDS,manhattan,80093,0.2560221430268221,0.5372471048116648,-0.012601409379010331
590,Robust,Spectral,manhattan,15166,0.36733991506479297,0.25293070650110444,0.24087456181424075
591,Standard,Isomap,euclidean,24432,0.2458981881830216,0.6646408815737123,-0.08642225260383454
592,MaxAbs,Isomap,correlation,3609,0.5483334729552607,0.30441226084543954,0.3961273425325409
595,MaxAbs,Isomap,cosine,77163,0.5375926097898723,0.31587540421006344,0.3796549076848406
596,Standard,MDS,correlation,86521,0.49943613727894803,0.271962742034989,0.36345476626145357
597,MaxAbs,MDS,cosine,73056,0.5843501060662316,0.2493113758827278,0.4596944181248677
600,MaxAbs,MDS,correlation,56238,0.5474000799755065,0.33511448528436905,0.379842837333322
603,Standard,MDS,manhattan,35002,0.25023790141484664,0.5430189844767606,-0.021271590823533637
604,Standard,Spectral,cosine,32238,0.28869872026340654,0.6280370032583377,-0.025319781365762295
605,Robust,Isomap,manhattan,85468,0.248825008454151,0.6789686671279321,-0.09065932510981506
606,MaxAbs,MDS,correlation,98823,0.5621098793908289,0.3136128959559618,0.40530343141284797
608,Standard,MDS,manhattan,74206,0.2499232592043729,0.5432607580197113,-0.02170711980548276
609,MaxAbs,Isomap,cosine,11967,0.5505677301235272,0.30375615578322174,0.3986896522319163
611,Standard,Isomap,manhattan,87230,0.27688088998814436,0.5208351602836012,0.016463309846343754
612,Robust,Spectral,correlation,11488,0.38888885818486446,0.6593596630854498,0.05920902664213956
613,MaxAbs,Isomap,euclidean,53477,0.26319954278138175,0.5013465924021255,0.012526246580318978
614,Standard,Isomap,euclidean,27503,0.3697724392470274,0.446516293169271,0.1465142926623919
616,MaxAbs,MDS,cosine,35663,0.5718031602191853,0.26746529564027766,0.4380705123990465
618,Robust,MDS,cosine,25811,0.3647313595257918,0.4631754531689432,0.13314363294132017
619,Standard,Spectral,correlation,473,0.4177935544899536,0.5851328560435064,0.1252271264682004
620,Standard,Isomap,cosine,69215,0.32565302810051666,0.4703471889715865,0.09047943361472341
621,Standard,Isomap,euclidean,13052,0.3697724392470274,0.446516293169271,0.1465142926623919
622,Robust,Isomap,euclidean,4917,0.209514900000627,0.7553154015039946,-0.16814280075137028
623,Standard,MDS,euclidean,62088,0.2534875457765627,0.5492346176816015,-0.021129763064238083
626,Robust,Spectral,cosine,49106,0.4654898004470663,0.38837381434050244,0.27130289327681506
628,MinMax,Isomap,cosine,45100,0.3834159963583554,0.47265400655293094,0.1470889930818899
629,Standard,Spectral,correlation,99602,0.3518763799516081,0.26592412939786064,0.21891431525267777
631,Standard,Isomap,euclidean,80020,0.2458981881830216,0.6646408815737123,-0.08642225260383454
632,MaxAbs,Spectral,euclidean,80396,0.38048251939474165,0.20967590480380718,0.27564456699283807
633,Standard,Isomap,cosine,37451,0.4047985830066727,0.4345198257108316,0.18753867015125691
636,Standard,Isomap,manhattan,58509,0.27688088998814436,0.5208351602836012,0.016463309846343754
637,MaxAbs,Spectral,cosine,80050,0.4209796679850097,0.48957063030611564,0.17619435283195187
638,MinMax,Spectral,correlation,30755,0.26031893293533154,0.6084464159597266,-0.04390427504453176
639,MinMax,Spectral,euclidean,73995,0.4680804963987881,0.3738545656834606,0.2811532135570578
640,MinMax,Isomap,euclidean,949,0.25350989063976914,0.6486574595292411,-0.07081883912485143
644,Robust,MDS,manhattan,19273,0.22071299022212423,0.5721391672943404,-0.06535659342504599
645,Robust,Isomap,manhattan,89588,0.1991917404628887,0.6115877154370639,-0.10660211725564325
646,MinMax,Spectral,correlation,5756,0.4632907864257542,0.174062717513902,0.3762594276688032
650,MaxAbs,Isomap,cosine,71047,0.5375926097898723,0.31587540421006344,0.3796549076848406
653,MaxAbs,Isomap,cosine,95576,0.5375926097898723,0.31587540421006344,0.3796549076848406
654,MaxAbs,Isomap,euclidean,55432,0.26319954278138175,0.5013465924021255,0.012526246580318978
657,Robust,Spectral,cosine,97250,0.2317676504333763,0.3670204507796244,0.04825742504356409
658,MaxAbs,Isomap,manhattan,15219,0.24943947985126858,0.6278180381295487,-0.06446953921350579
659,Standard,MDS,correlation,90198,0.48508803221811525,0.27849959217295556,0.34583823613163744
660,MinMax,Spectral,correlation,969,0.49344894585690985,0.3619680482024763,0.3124649217556717
661,MinMax,MDS,manhattan,75626,0.25493374698046045,0.538444578788816,-0.014288542413947558
662,Robust,Isomap,correlation,33007,0.649666332373992,0.18894318704174765,0.5551947388531181
664,MaxAbs,Isomap,manhattan,30417,0.2625424755238232,0.6064548441498699,-0.04068494655111177
665,MaxAbs,MDS,manhattan,98680,0.2593547998945162,0.6140486201180867,-0.04766951016452714
666,MaxAbs,MDS,cosine,52853,0.551166888018827,0.29242048761521416,0.4049566442112199
668,Standard,MDS,correlation,76941,0.4912835982603864,0.2781816203767354,0.3521927880720187
669,MinMax,MDS,manhattan,39946,0.2568113479516753,0.5352973111611924,-0.010837307628920878
670,MinMax,Isomap,correlation,10288,0.4392173162464052,0.29111800980404984,0.29365831134438025
672,MaxAbs,Spectral,correlation,65723,0.39090598210225896,0.44253833960140615,0.1696368123015559
674,MaxAbs,Isomap,cosine,68912,0.5375926097898723,0.31587540421006344,0.3796549076848406
675,Standard,Spectral,correlation,36384,0.36543541781053684,0.48239655562456907,0.12423713999825231
676,Standard,Isomap,cosine,92468,0.32565302810051666,0.4703471889715865,0.09047943361472341
678,Robust,Spectral,manhattan,76352,0.39165952734921117,0.21319459437863955,0.2850622301598914
679,MaxAbs,Spectral,cosine,84470,0.4973714985362472,0.31854658754525705,0.3380982047636186
682,MaxAbs,MDS,manhattan,63168,0.2628517875728547,0.6083915118019152,-0.04134396832810289
684,Robust,MDS,manhattan,33023,0.22147284897288902,0.5724994961851025,-0.06477689911966225
686,Robust,Spectral,manhattan,52849,0.3747289708150228,0.248443632476138,0.2505071545769538
689,MinMax,MDS,correlation,15396,0.4455668435060618,0.29843173367476133,0.29635097666868115
690,Robust,MDS,correlation,53258,0.5939058320015603,0.22619405739602852,0.4808088033035461
693,Standard,Spectral,cosine,44,0.3960102177906936,0.41071841428303585,0.1906510106491757
697,Standard,Isomap,manhattan,51003,0.27688088998814436,0.5208351602836012,0.016463309846343754
705,MaxAbs,Spectral,euclidean,23052,0.45458574364059445,0.3870855142758501,0.26104298650266944
706,MaxAbs,Spectral,manhattan,13196,0.3567840487593021,0.5374693280128859,0.08804938475285912
708,MinMax,Spectral,cosine,35265,0.3240182020520643,0.5296946209660819,0.05917089156902333
710,MinMax,MDS,correlation,57147,0.46988864726361634,0.28213049133250817,0.32882340159736223
711,Standard,MDS,cosine,59626,0.38192979018799683,0.42919375216009553,0.16733291410794907
712,Robust,Spectral,euclidean,33217,0.2268017010295121,0.3597480284665562,0.04692768679623402
713,Standard,Isomap,euclidean,86581,0.2458981881830216,0.6646408815737123,-0.08642225260383454
715,MinMax,Spectral,manhattan,19163,0.436417038571294,0.3953138848309721,0.23876009615580795
716,Robust,Spectral,cosine,16621,0.3511450204139319,0.26892711250716045,0.2166814641603517
717,MinMax,Isomap,correlation,95418,0.4206776736203374,0.3107726729325893,0.26529133715404274
720,Robust,Spectral,correlation,33644,0.3941905183192365,0.24051156236034563,0.2739347371390637
724,Standard,Isomap,euclidean,93293,0.3697724392470274,0.446516293169271,0.1465142926623919
725,MinMax,MDS,manhattan,52055,0.25601921282836554,0.5372528073347199,-0.01260719083899442
728,Standard,Isomap,euclidean,71586,0.2458981881830216,0.6646408815737123,-0.08642225260383454
729,Standard,Spectral,cosine,94982,0.3769776859924687,0.4267970289941372,0.16357917149540013
731,MaxAbs,Spectral,euclidean,25935,0.4187760960384701,0.2243141054385512,0.3066190433191945
732,Standard,MDS,correlation,76011,0.5123033185223687,0.2671328184658249,0.37873690928945625
733,MinMax,MDS,cosine,70820,0.3854247242294282,0.48503112150159916,0.14290916347862861
737,Robust,Spectral,cosine,25955,0.3442164121850035,0.6164513753524176,0.0359907245087947
738,MaxAbs,MDS,euclidean,82292,0.2934655204946617,0.48640868067493753,0.050261180157192914
739,Robust,MDS,correlation,98601,0.60471074149129,0.21770491440929196,0.495858284286644
740,Robust,Spectral,cosine,75883,0.39969707710563646,0.2209573835147851,0.2892183853482439
745,MaxAbs,Spectral,correlation,84943,0.3221124121571164,0.6651151755186616,-0.010445175602214418
749,Robust,Spectral,manhattan,34432,0.48253079161173806,0.37841541206653134,0.2933230855784724
751,Standard,Isomap,euclidean,11695,0.2458981881830216,0.6646408815737123,-0.08642225260383454
755,MinMax,Isomap,cosine,91079,0.30996097754013696,0.549745919715416,0.035088017682428974
756,MaxAbs,Isomap,manhattan,59307,0.24943947985126858,0.6278180381295487,-0.06446953921350579
760,MinMax,MDS,cosine,90088,0.38719633203562576,0.4816025896886349,0.1463950371913083
761,MinMax,Spectral,cosine,88688,0.48411059200072404,0.33918503462601524,0.3145180746877164
762,MinMax,MDS,correlation,74711,0.42429289144877275,0.3145510046814419,0.2670173891080518
764,Robust,Isomap,correlation,37388,0.6696682040553247,0.1701703091025235,0.5845830495040629
765,Robust,MDS,cosine,40032,0.3620798292212042,0.46585744316780264,0.12915110763730286
769,MinMax,Isomap,cosine,59490,0.3834159963583554,0.47265400655293094,0.1470889930818899
773,Standard,MDS,correlation,39879,0.4927469039390311,0.276808830290519,0.3543424887937716
774,MinMax,Isomap,euclidean,5142,0.23365126851899878,0.575336335185499,-0.05401689907375071
775,Standard,Isomap,correlation,25220,0.5648569492790197,0.22503590736377252,0.4523389955971335
776,Standard,MDS,correlation,56783,0.5064927050604202,0.2650511004126862,0.3739671548540771
778,MinMax,Spectral,euclidean,46200,0.31335076478257196,0.5224188986002766,0.05214131548243367
782,Robust,Isomap,cosine,5193,0.44683109692572315,0.4142315427067061,0.2397153255723701
783,Robust,Isomap,manhattan,51361,0.1991917404628887,0.6115877154370639,-0.10660211725564325
784,Robust,Isomap,cosine,36217,0.44683109692572315,0.4142315427067061,0.2397153255723701
785,Standard,MDS,correlation,40271,0.48872896393735027,0.2797396517247522,0.34885913807497415
787,Robust,MDS,cosine,84831,0.3666757616478948,0.4623000879379151,0.13552571767893723
788,Robust,Isomap,manhattan,43523,0.248825008454151,0.6789686671279321,-0.09065932510981506
789,Robust,Spectral,euclidean,91988,0.3871946518303009,0.4521061778797942,0.1611415628904038
791,MaxAbs,Isomap,euclidean,69008,0.4336109039140761,0.38888695027849357,0.2391674287748293
792,MaxAbs,MDS,euclidean,57280,0.30484358849480037,0.5504341163829897,0.02962653030330553
793,Standard,Spectral,manhattan,26224,0.5010572832761284,0.35881106902022486,0.321651748766016
796,Robust,Isomap,cosine,69511,0.4686229082924625,0.40895473357559853,0.26414554150466324
799,MaxAbs,Isomap,euclidean,90868,0.32840664933357383,0.47310888556314173,0.09185220655200296
802,MinMax,MDS,cosine,55694,0.39442119904770606,0.4695796662170459,0.15963136593918312
803,MinMax,MDS,cosine,51366,0.3811335808349139,0.4869692319554361,0.13764896485719583
804,MaxAbs,Isomap,correlation,95146,0.5483334729552607,0.30441226084543954,0.3961273425325409
807,Robust,MDS,euclidean,5727,0.18974736494736222,0.7523002409611353,-0.18640275553320546
808,Robust,MDS,manhattan,23167,0.22079649496483625,0.5720316833984487,-0.06521934673438809
809,MaxAbs,Spectral,correlation,71473,0.22841537073534535,0.6337211369423751,-0.0884451977358422
810,Robust,Isomap,cosine,999,0.4686229082924625,0.40895473357559853,0.26414554150466324
812,MinMax,MDS,euclidean,12490,0.2616731754565093,0.5401258511641446,-0.008389750125562978
814,MaxAbs,Isomap,euclidean,82416,0.32840664933357383,0.47310888556314173,0.09185220655200296
815,Robust,MDS,cosine,91876,0.38058931858258155,0.4481760408004467,0.1565012981823582
816,Robust,Isomap,manhattan,48962,0.25791640088576245,0.6641099283494827,-0.07413856328897889
817,Standard,Spectral,euclidean,35253,0.2050465773606092,0.3457315460546331,0.03218080433329265
818,Standard,MDS,correlation,74281,0.48919562494274765,0.27944242326946284,0.3494744133080162
819,Standard,Isomap,manhattan,77213,0.22699721893298386,0.5817302896210892,-0.06386792587756074
820,Robust,MDS,correlation,34208,0.5928359266108106,0.2248735113980709,0.4803991709117752
822,Standard,MDS,manhattan,69799,0.24990351584623896,0.5432887161323556,-0.021740842219938855
823,MinMax,Spectral,correlation,69870,0.5034893459137761,0.5101369848459947,0.2484208534907788
824,MaxAbs,MDS,manhattan,62317,0.2638441848507432,0.6067729140661817,-0.03954227218234768
825,Standard,Spectral,euclidean,74214,0.5043011567578616,0.4891925572875904,0.2597048781140664
826,Robust,MDS,euclidean,75998,0.18976592994190278,0.752239385055916,-0.18635376258605524
829,MinMax,MDS,correlation,15182,0.4229703373659845,0.320772743298033,0.26258396571696796
832,MaxAbs,MDS,correlation,79657,0.5095861331286052,0.3987262051103806,0.31022303057341494
834,MinMax,Spectral,euclidean,23941,0.4710036174720951,0.5266993825343302,0.20765392620493
